time_s,ecg_uv
2.642432589082791,210
2.6501248967750985,246
2.657817204467406,297
2.665509512159714,352
2.6732018198520215,400
2.680894127544329,443
2.688586435236637,476
2.6962787429289445,491
2.703971050621252,486
2.71166335831356,455
2.7193556660058675,381
2.727047973698175,282
2.734740281390483,186
2.7424325890827905,86
2.750124896775098,7
2.757817204467406,-35
2.7655095121597135,-71
2.773201819852021,-98
2.78911345799861,-88
2.7968057656909178,-71
2.8044980733832254,-69
2.812190381075533,-69
2.8198826887678408,-62
2.8275749964601484,-55
2.835267304152456,-52
2.8429596118447638,-52
2.8506519195370714,-47
2.8583442272293795,-35
2.866036534921687,-28
2.873728842613995,-23
2.8814211503063025,-14
2.88911345799861,-4
2.896805765690918,-4
2.9044980733832255,-9
2.912190381075533,-9
2.919882688767841,0
2.9275749964601485,2
2.935267304152456,-14
2.942959611844764,-16
2.9506519195370715,0
2.958344227229379,4
2.966036534921687,-2
2.973728842613995,-2
2.9814211503063026,4
2.9891134579986103,2
2.996805765690918,-9
3.0044980733832256,-9
3.0121903810755333,2
3.019882688767841,0
3.0275749964601486,-14
3.0352673041524563,-9
3.042959611844764,-2
3.0506519195370716,-11
3.0583442272293793,-19
3.066036534921687,-26
3.0737288426139946,-38
3.0814211503063023,-52
3.08911345799861,-50
3.0968057656909176,-45
3.1044980733832253,-57
3.1121903810755334,-64
3.119882688767841,-62
3.1275749964601487,-81
3.1352673041524564,-98
3.142959611844764,-95
3.1506519195370717,-95
3.1583442272293794,-98
3.166036534921687,-74
3.1737288426139947,-43
3.1814211503063023,-35
3.18911345799861,-31
3.1968057656909177,-14
3.2044980733832253,-16
3.2121903810755335,-33
3.219882688767841,-38
3.227574996460149,-50
3.2352673041524564,-67
3.242959611844764,-57
3.2506519195370718,-45
3.2583442272293794,-40
3.266036534921687,-43
3.2737288426139948,-50
3.2814211503063024,-55
3.28911345799861,-59
3.2968057656909178,-67
3.3044980733832254,-105
3.312190381075533,-141
3.3198826887678408,71
3.3275749964601484,671
3.335267304152456,1325
3.3429596118447638,1658
3.359601707998081,1390
3.3672940156903888,376
3.3749863233826964,-589
3.382678631075004,-587
3.3903709387673118,-172
3.3980632464596194,-182
3.405755554151927,-280
3.4134478618442348,-174
3.4211401695365424,-146
3.4288324772288505,-191
3.436524784921158,-158
3.444217092613466,-115
3.4519094003057735,-103
3.459601707998081,-88
3.467294015690389,-64
3.4749863233826965,-43
3.482678631075004,-19
3.490370938767312,14
3.4980632464596195,50
3.505755554151927,83
3.513447861844235,112
3.5211401695365425,162
3.52883247722885,213
3.536524784921158,251
3.544217092613466,294
3.5519094003057736,321
3.5596017079980813,313
3.567294015690389,289
3.5749863233826966,239
3.5826786310750043,155
3.590370938767312,55
3.5980632464596196,-55
3.6057555541519273,-153
3.613447861844235,-208
3.6211401695365426,-222
3.6288324772288503,-225
3.636524784921158,-242
3.6442170926134656,-256
3.6519094003057733,-249
3.659601707998081,-237
3.6672940156903886,-232
3.6749863233826963,-218
3.6826786310750044,-196
3.690370938767312,-186
3.6980632464596197,-184
3.7057555541519274,-174
3.713447861844235,-158
3.7211401695365427,-150
3.7288324772288504,-141
3.736524784921158,-127
3.7442170926134657,-115
3.7519094003057734,-110
3.759601707998081,-117
3.7672940156903887,-124
3.7749863233826964,-122
3.7826786310750045,-117
3.790370938767312,-115
3.79806324645962,-115
3.8057555541519275,-115
3.813447861844235,-112
3.821140169536543,-110
3.8288324772288505,-107
3.836524784921158,-110
3.844217092613466,-112
3.8519094003057734,-98
3.859601707998081,-83
3.8672940156903888,-91
3.8749863233826964,-100
3.882678631075004,-95
3.8903709387673118,-91
3.8980632464596194,-93
3.905755554151927,-93
3.9134478618442348,-83
3.898218916001497,-76
3.9059112236938045,-76
3.913603531386112,-86
3.92129583907842,-86
3.9289881467707275,-69
3.936680454463035,-67
3.944372762155343,-79
3.9520650698476505,-76
3.959757377539958,-79
3.9674496852322663,-98
3.975141992924574,-117
3.9828343006168816,-100
3.9905266083091893,-64
3.998218916001497,-59
4.005911223693804,-71
4.013603531386112,-59
4.0212958390784195,-62
4.028988146770728,-79
4.036680454463036,-91
4.044372762155343,-103
4.052065069847651,-105
4.059757377539959,-100
4.067449685232266,-103
4.075141992924574,-95
4.082834300616882,-79
4.090526608309189,-79
4.098218916001497,-93
4.105911223693805,-86
4.113603531386112,-93
4.12129583907842,-165
4.128988146770728,-206
4.136680454463035,100
4.144372762155343,793
4.152065069847651,1418
4.159757377539958,1627
4.167449685232266,1200
4.175141992924574,103
4.182834300616881,-730
4.190526608309189,-565
4.198218916001497,-186
4.205911223693804,-258
4.213603531386112,-330
4.22129583907842,-218
4.228988146770727,-191
4.236680454463035,-213
4.244372762155343,-174
4.25206506984765,-150
4.259757377539959,-153
4.2674496852322665,-134
4.275141992924574,-112
4.282834300616882,-91
4.2905266083091895,-62
4.298218916001497,-31
4.305911223693805,2
4.3136035313861125,43
4.32129583907842,88
4.328988146770728,131
4.3366804544630355,179
4.344372762155343,230
4.352065069847651,270
4.3597573775399585,289
4.367449685232266,282
4.375141992924574,249
4.3828343006168815,194
4.390526608309189,100
4.398218916001497,-9
4.4059112236938045,-103
4.413603531386112,-177
4.42129583907842,-237
4.4289881467707275,-268
4.436680454463035,-273
4.444372762155343,-282
4.4520650698476505,-292
4.469591333006974,-285
4.477283640699282,-266
4.48497594839159,-249
4.492668256083897,-242
4.500360563776205,-244
4.508052871468513,-244
4.51574517916082,-234
4.523437486853128,-237
4.531129794545436,-237
4.538822102237743,-215
4.546514409930051,-201
4.554206717622359,-201
4.561899025314666,-196
4.569591333006974,-186
4.577283640699282,-179
4.584975948391589,-174
4.592668256083897,-167
4.6003605637762055,-167
4.608052871468513,-177
4.615745179160821,-184
4.6234374868531285,-186
4.631129794545436,-194
4.638822102237744,-201
4.6465144099300515,-210
4.654206717622359,-218
4.661899025314667,-210
4.6695913330069745,-201
4.677283640699282,-201
4.68497594839159,-198
4.6926682560838975,-191
4.700360563776205,-191
4.708052871468513,-196
4.7157451791608205,-191
4.723437486853128,-177
4.731129794545436,-170
4.7388221022377435,-172
4.746514409930051,-184
4.754206717622359,-194
4.7618990253146665,-182
4.769591333006974,-170
4.777283640699282,-162
4.7849759483915895,-158
4.792668256083897,-165
4.800360563776205,-167
4.8080528714685125,-160
4.81574517916082,-155
4.823437486853128,-136
4.831129794545436,-103
4.838822102237744,-86
4.846514409930052,-91
4.854206717622359,-91
4.861899025314667,-95
4.869591333006975,-103
4.877283640699282,-115
4.88497594839159,-129
4.892668256083898,-131
4.900360563776205,-112
4.908052871468513,-105
4.915745179160821,-115
4.923437486853128,-112
4.931129794545436,-107
4.938822102237744,-110
4.946514409930051,-117
4.954206717622359,-155
4.961899025314667,-208
4.969591333006974,-31
4.977283640699282,575
4.98497594839159,1289
4.992668256083897,1677
5.000360563776205,1466
5.008052871468513,476
5.01574517916082,-579
5.023437486853128,-680
5.011341666002409,-266
5.019033973694716,-249
5.026726281387024,-366
5.034418589079332,-268
5.042110896771639,-213
5.049803204463947,-246
5.057495512156255,-220
5.065187819848562,-179
5.07288012754087,-184
5.080572435233178,-182
5.088264742925485,-143
5.095957050617793,-115
5.103649358310101,-107
5.111341666002408,-81
5.119033973694716,-40
5.126726281387024,-9
5.134418589079331,7
5.14211089677164,43
5.1498032044639475,103
5.157495512156255,158
5.165187819848563,194
5.1728801275408705,222
5.180572435233178,237
5.188264742925486,215
5.1959570506177934,160
5.203649358310101,83
5.211341666002409,-4
5.219033973694716,-103
5.226726281387024,-184
5.234418589079332,-237
5.242110896771639,-278
5.249803204463947,-297
5.257495512156255,-294
5.265187819848562,-282
5.27288012754087,-280
5.280572435233178,-287
5.288264742925485,-282
5.295957050617793,-256
5.303649358310101,-239
5.311341666002408,-239
5.319033973694716,-227
5.326726281387024,-218
5.334418589079331,-218
5.342110896771639,-208
5.349803204463947,-189
5.357495512156254,-182
5.365187819848562,-184
5.372880127540871,-184
5.380572435233178,-174
5.388264742925486,-165
5.395957050617794,-165
5.403649358310101,-167
5.411341666002409,-165
5.419033973694717,-155
5.426726281387024,-150
5.434418589079332,-158
5.44211089677164,-162
5.449803204463947,-160
5.457495512156255,-170
5.465187819848563,-186
5.47288012754087,-194
5.480572435233178,-191
5.488264742925486,-191
5.495957050617793,-189
5.503649358310101,-179
5.511341666002409,-177
5.519033973694716,-186
5.526726281387024,-186
5.534418589079332,-172
5.542110896771639,-165
5.549803204463947,-170
5.557495512156255,-165
5.565187819848562,-153
5.580710166002973,-146
5.588402473695281,-148
5.596094781387588,-143
5.603787089079896,-131
5.611479396772204,-134
5.619171704464511,-158
5.626864012156819,-179
5.634556319849127,-167
5.642248627541434,-148
5.649940935233742,-146
5.65763324292605,-141
5.665325550618357,-122
5.673017858310665,-115
5.680710166002973,-124
5.68840247369528,-129
5.696094781387588,-129
5.703787089079896,-141
5.711479396772204,-150
5.719171704464512,-148
5.7268640121568195,-148
5.734556319849127,-150
5.742248627541435,-150
5.7499409352337425,-158
5.75763324292605,-150
5.765325550618358,-127
5.7730178583106655,-143
5.780710166002973,-220
5.788402473695281,-167
5.7960947813875885,294
5.803787089079896,1020
5.811479396772204,1567
5.8191717044645115,1636
5.826864012156819,939
5.834556319849127,-239
5.8422486275414345,-745
5.849940935233742,-393
5.85763324292605,-201
5.8653255506183575,-345
5.873017858310665,-316
5.880710166002973,-213
5.8884024736952805,-234
5.896094781387588,-234
5.903787089079896,-179
5.9114793967722035,-162
5.919171704464511,-158
5.926864012156819,-134
5.9345563198491265,-115
5.942248627541435,-103
5.949940935233743,-71
5.95763324292605,-31
5.965325550618358,-9
5.973017858310666,9
5.980710166002973,50
5.988402473695281,103
5.996094781387589,155
6.003787089079896,203
6.011479396772204,232
6.019171704464512,239
6.026864012156819,232
6.034556319849127,206
6.042248627541435,141
6.049940935233742,47
6.05763324292605,-45
6.065325550618358,-124
6.073017858310665,-189
6.080710166002973,-239
6.088402473695281,-261
6.096094781387588,-261
6.103787089079896,-261
6.111479396772204,-261
6.119171704464511,-249
6.126864012156819,-242
6.134556319849127,-237
6.120402415996068,-227
6.128094723688376,-230
6.1357870313806835,-246
6.143479339072991,-249
6.151171646765299,-234
6.1588639544576065,-218
6.166556262149914,-215
6.174248569842222,-230
6.1819408775345295,-232
6.189633185226837,-215
6.197325492919145,-218
6.2050178006114525,-220
6.21271010830376,-203
6.220402415996068,-191
6.2280947236883755,-186
6.235787031380683,-184
6.243479339072991,-184
6.251171646765299,-177
6.258863954457607,-167
6.266556262149915,-165
6.274248569842222,-160
6.28194087753453,-167
6.289633185226838,-182
6.297325492919145,-186
6.305017800611453,-186
6.312710108303761,-182
6.320402415996068,-182
6.328094723688376,-179
6.335787031380684,-174
6.343479339072991,-167
6.351171646765299,-170
6.358863954457607,-165
6.366556262149914,-153
6.374248569842222,-148
6.38194087753453,-155
6.389633185226837,-153
6.397325492919145,-141
6.405017800611453,-134
6.41271010830376,-131
6.420402415996068,-129
6.428094723688376,-129
6.435787031380683,-136
6.443479339072991,-143
6.451171646765299,-150
6.458863954457606,-134
6.466556262149914,-100
6.474248569842222,-81
6.48194087753453,-74
6.489633185226838,-64
6.4973254929191455,-69
6.505017800611453,-79
6.512710108303761,-86
6.5204024159960685,-105
6.528094723688376,-117
6.535787031380684,-110
6.5434793390729915,-105
6.551171646765299,-103
6.558863954457607,-103
6.5665562621499145,-107
6.574248569842222,-103
6.58194087753453,-91
6.5896331852268375,-100
6.597325492919145,-155
6.605017800611453,-184
6.6127101083037605,107
6.620402415996068,793
6.628094723688376,1449
6.6357870313806835,1694
6.643479339072991,1241
6.651171646765299,110
6.6588639544576065,-714
6.666556262149914,-546
6.674248569842222,-203
6.719013750000158,-294
6.726706057692466,-366
6.734398365384774,-261
6.742090673077081,-244
6.749782980769389,-278
6.757475288461697,-242
6.765167596154004,-198
6.772859903846312,-186
6.78055221153862,-172
6.788244519230927,-150
6.795936826923235,-127
6.803629134615543,-100
6.81132144230785,-71
6.819013750000158,-38
6.826706057692466,-2
6.834398365384773,38
6.842090673077081,81
6.8497829807693895,134
6.857475288461697,189
6.865167596154005,230
6.8728599038463125,249
6.88055221153862,249
6.888244519230928,225
6.8959368269232355,170
6.903629134615543,88
6.911321442307851,-4
6.9190137500001585,-91
6.926706057692466,-170
6.934398365384774,-227
6.9420906730770815,-251
6.949782980769389,-256
6.957475288461697,-256
6.9651675961540045,-266
6.972859903846312,-270
6.98055221153862,-268
6.9882445192309275,-263
6.995936826923235,-256
7.003629134615543,-251
7.0113214423078505,-251
7.019013750000158,-234
7.026706057692466,-210
7.0343983653847735,-194
7.042090673077081,-182
7.049782980769389,-182
7.0574752884616965,-179
7.065167596154004,-172
7.072859903846312,-167
7.08055221153862,-167
7.088244519230928,-155
7.095936826923236,-139
7.103629134615543,-143
7.111321442307851,-153
7.119013750000159,-143
7.126706057692466,-134
7.134398365384774,-134
7.142090673077082,-134
7.149782980769389,-134
7.157475288461697,-148
7.165167596154005,-158
7.172859903846312,-167
7.18055221153862,-186
7.188244519230928,-194
7.195936826923235,-186
7.203629134615543,-194
7.211321442307851,-196
7.219013750000158,-191
7.226706057692466,-196
7.234398365384774,-198
7.242090673077081,-184
7.249782980769389,-177
7.257475288461697,-177
7.265167596154004,-170
7.272859903846312,-160
7.289221166007337,-160
7.296913473699645,-160
7.3046057813919525,-162
7.31229808908426,-167
7.319990396776568,-153
7.3276827044688755,-117
7.335375012161183,-95
7.343067319853491,-95
7.3507596275457985,-86
7.358451935238106,-93
7.366144242930414,-119
7.3738365506227215,-127
7.381528858315029,-127
7.389221166007337,-143
7.3969134736996445,-143
7.404605781391952,-134
7.41229808908426,-136
7.419990396776568,-146
7.427682704468876,-131
7.435375012161184,-117
7.443067319853491,-122
7.450759627545799,-131
7.458451935238107,-172
7.466144242930414,-208
7.473836550622722,19
7.48152885831503,642
7.489221166007337,1279
7.496913473699645,1543
7.504605781391953,1176
7.51229808908426,139
7.519990396776568,-697
7.527682704468876,-582
7.535375012161183,-203
7.543067319853491,-249
7.550759627545799,-330
7.558451935238106,-225
7.566144242930414,-196
7.573836550622722,-227
7.581528858315029,-182
7.589221166007337,-141
7.596913473699645,-143
7.604605781391952,-129
7.61229808908426,-103
7.619990396776568,-83
7.627682704468875,-62
7.635375012161183,-40
7.643067319853491,-7
7.650759627545799,45
7.658451935238107,88
7.6661442429304145,127
7.673836550622722,177
7.68152885831503,230
7.6892211660073375,256
7.696913473699645,258
7.704605781391953,254
7.7122980890842605,234
7.719990396776568,167
7.727682704468876,71
7.7353750121611835,-26
7.743067319853491,-122
7.750759627545799,-206
7.7584519352381065,-256
7.766144242930414,-289
7.773836550622722,-321
7.7815288583150295,-342
7.789221166007337,-333
7.796913473699645,-306
7.8046057813919525,-294
7.81229808908426,-287
7.819990396776568,-268
7.8276827044688755,-249
7.835375012161183,-246
7.843067319853491,-249
7.829811625008006,-239
7.837503932700313,-227
7.845196240392621,-220
7.852888548084929,-213
7.860580855777236,-203
7.868273163469544,-196
7.875965471161852,-189
7.883657778854159,-191
7.891350086546467,-189
7.899042394238775,-170
7.906734701931082,-160
7.91442700962339,-179
7.922119317315698,-191
7.929811625008005,-174
7.937503932700313,-162
7.945196240392621,-172
7.952888548084928,-174
7.960580855777237,-162
7.9682731634695445,-170
7.975965471161852,-186
7.98365777885416,-186
7.9913500865464675,-186
7.999042394238775,-201
8.006734701931082,-194
8.01442700962339,-179
8.022119317315697,-184
8.029811625008005,-186
8.037503932700313,-179
8.04519624039262,-170
8.052888548084928,-162
8.060580855777236,-167
8.068273163469543,-174
8.075965471161851,-174
8.08365777885416,-172
8.091350086546468,-165
8.099042394238776,-134
8.106734701931083,-105
8.114427009623391,-98
8.122119317315699,-91
8.129811625008006,-88
8.137503932700314,-98
8.145196240392622,-115
8.15288854808493,-134
8.160580855777237,-141
8.168273163469545,-131
8.175965471161852,-129
8.18365777885416,-143
8.191350086546468,-162
8.199042394238775,-170
8.206734701931083,-165
8.21442700962339,-155
8.222119317315698,-150
8.229811625008006,-186
8.237503932700314,-232
8.245196240392621,-7
8.252888548084929,632
8.260580855777237,1289
8.268273163469544,1560
8.275965471161852,1215
8.28365777885416,189
8.291350086546467,-699
8.299042394238775,-620
8.306734701931083,-218
8.31442700962339,-239
8.322119317315698,-328
8.329811625008006,-230
8.337503932700313,-201
8.345196240392621,-227
8.352888548084929,-184
8.360580855777236,-150
8.368273163469544,-150
8.375965471161852,-129
8.38365777885416,-103
8.369166750009754,-88
8.376859057702061,-67
8.384551365394369,-33
8.392243673086677,2
8.399935980778984,33
8.407628288471292,67
8.4153205961636,103
8.423012903855907,141
8.430705211548215,177
8.438397519240523,210
8.44608982693283,242
8.453782134625138,246
8.461474442317446,213
8.469166750009753,155
8.476859057702061,76
8.484551365394369,-28
8.492243673086676,-127
8.499935980778984,-194
8.507628288471292,-244
8.5153205961636,-278
8.523012903855907,-287
8.530705211548215,-280
8.538397519240522,-268
8.54608982693283,-266
8.553782134625138,-270
8.561474442317445,-254
8.569166750009753,-227
8.57685905770206,-215
8.584551365394368,-210
8.592243673086676,-201
8.599935980778984,-189
8.607628288471291,-179
8.615320596163599,-179
8.623012903855908,-179
8.630705211548216,-167
8.638397519240524,-162
8.646089826932831,-172
8.65378213462514,-170
8.661474442317447,-170
8.669166750009754,-189
8.676859057702062,-189
8.68455136539437,-172
8.692243673086677,-167
8.699935980778985,-170
8.707628288471293,-167
8.7153205961636,-165
8.723012903855908,-172
8.730705211548216,-174
8.738397519240523,-165
8.746089826932831,-143
8.753782134625139,-131
8.761474442317446,-146
8.769166750009754,-155
8.776859057702062,-155
8.78455136539437,-167
8.792243673086677,-179
8.799935980778985,-177
8.807628288471292,-165
8.8153205961636,-162
8.823012903855908,-174
8.830705211548215,-172
8.838397519240523,-162
8.84608982693283,-170
8.853782134625138,-182
8.861474442317446,-167
8.869166750009754,-134
8.876859057702061,-115
8.884551365394369,-117
8.892243673086677,-105
8.899935980778984,-93
8.907628288471292,-100
8.9153205961636,-122
8.923012903855907,-136
8.93967520800652,-136
8.947367515698827,-134
8.955059823391135,-139
8.962752131083443,-131
8.97044443877575,-127
8.978136746468058,-146
8.985829054160366,-158
8.993521361852673,-143
9.001213669544981,-139
9.008905977237289,-182
9.016598284929596,-239
9.024290592621904,-76
9.031982900314212,510
9.03967520800652,1219
9.047367515698827,1608
9.055059823391135,1411
9.062752131083442,457
9.07044443877575,-587
9.078136746468058,-697
9.085829054160365,-273
9.093521361852673,-244
9.10121366954498,-371
9.108905977237288,-280
9.116598284929596,-222
9.124290592621904,-254
9.131982900314211,-225
9.13967520800652,-172
9.147367515698827,-153
9.155059823391134,-136
9.162752131083442,-122
9.17044443877575,-119
9.178136746468057,-117
9.185829054160365,-100
9.193521361852675,-69
9.201213669544982,-33
9.20890597723729,7
9.216598284929598,57
9.224290592621905,105
9.231982900314213,160
9.23967520800652,208
9.247367515698828,227
9.255059823391136,218
9.262752131083444,206
9.270444438775751,172
9.278136746468059,98
9.285829054160367,0
9.293521361852674,-95
9.301213669544982,-174
9.30890597723729,-232
9.316598284929597,-263
9.324290592621905,-270
9.331982900314213,-268
9.33967520800652,-270
9.347367515698828,-261
9.355059823391136,-242
9.362752131083443,-232
9.37044443877575,-230
9.378136746468059,-215
9.385829054160366,-196
9.393521361852674,-196
9.401213669544981,-198
9.40890597723729,-194
9.416598284929597,-186
9.424290592621904,-179
9.431982900314212,-174
9.43967520800652,-172
9.447367515698827,-167
9.455059823391135,-160
9.462752131083443,-162
9.47044443877575,-167
9.478136746468058,-165
9.485829054160366,-160
9.493521361852673,-162
9.479662958008703,-158
9.48735526570101,-150
9.495047573393318,-150
9.502739881085626,-150
9.510432188777934,-153
9.518124496470241,-148
9.525816804162549,-150
9.533509111854856,-162
9.541201419547164,-160
9.548893727239472,-153
